"longitude","latitude","address","objectid","facilityid","neighborhood","ward"
-76.9742393950411,38.900598247867,"810 21ST ST NE",140354,"20210-080-3001-0145-000","Carver Langston",5
-76.9742411838566,38.9011175421223,"830 21ST ST NE",140356,"20210-080-3001-0334-000","Carver Langston",5
-76.9664007277944,38.9255416206633,"3003 FRANKLIN ST NE",140386,"23809-300-3005-0197-000","Langdon",5
-76.9661919687621,38.9255415353827,"3003 FRANKLIN ST NE",140387,"23809-300-3005-0083-000","Langdon",5
-76.9660035295197,38.9255460589647,"3005 FRANKLIN ST NE",140388,"23809-300-3005-0137-000","Langdon",5
-76.9889002688495,38.903427822344,"opp 1209 MORSE ST NE",140395,"26220-120-3001-0203-000","Trinidad",5
-76.9893153523098,38.90360166333,"1200 blk MORSE ST NE",140396,"26220-120-3001-0069-000","Trinidad",5
-76.9884847476438,38.903252942072,"opp 1227 MORSE ST NE",140403,"26220-120-3001-0337-000","Trinidad",5
-76.987759452241,38.9028161768546,"1245 MORSE ST NE",140407,"26220-120-3005-0594-000","Trinidad",5
-76.9873436379375,38.902642277339,"1257 MORSE ST NE",140408,"26220-120-3005-0729-000","Trinidad",5
-76.9870328791768,38.9025080408825,"1269 MORSE ST NE",140410,"26220-120-3005-0830-000","Trinidad",5
-77.0235143526931,38.9713297055735,"731 WHITTIER ST NW",140428,"19334-075-3005-0052-000","Takoma",4
-77.0944960150733,38.9463495805139,"4801 YUMA ST NW",140433,"19522-480-3005-0043-000","American University Park",3
-77.0724114471006,38.9184344512825,"2116 TUNLAW RD NW",140472,"18697-205-3001-0450-000","Glover Park",3
-77.0014625288003,38.9430728224592,"0 HAWAII AVE NE",140487,"24381-020-3005-0789-000","Catholic University and other Catholic Institutions",5
-77.1032309126707,38.9340359121654,"5052 MACOMB ST NW",140662,"15798-503-3001-0100-000","Kent",3
-76.9889280485318,38.9349335216311,"3704 13TH ST NE",141038,"20130-370-3001-0093-000","Brookland",5
-76.9927020369682,38.9405128848018,"4124 10TH ST NE",141427,"20100-400-3001-0534-000","University Heights",5
-77.0145129952631,38.920195983629,"158 ADAMS ST NW/Flagler Pl",141464,"10903-015-3001-0274-000","Bloomingdale",5
-76.9983793537413,38.9263193218733,"opp 2822 6TH ST NE/Franklin St",141467,"20060-280-3005-0264-000","Edgewood",5
-76.9983822864501,38.9266142403638,"opp 2834 6th St NE/Girard St",141468,"20060-290-3005-0024-000","Edgewood",5
-76.9801285506346,38.9032510696118,"1016 17TH PL NE",141482,"20173-100-3001-0253-000","Carver Langston",5
-76.9761493906902,38.9018131754342,"859 19TH ST NE/h pl",141506,"20190-085-3005-0340-000","Carver Langston",5
-76.9503752409149,38.8981028896302,"3730  blk  FOOTE ST NE",141510,"23679-373-3001-0076-000","Parkside",7
-76.9688473143909,38.9260538808761,"2800 BLK VISTA ST NE/27th St",141513,"28996-285-3001-0070-000","Langdon",5
-76.9751240916643,38.9021453130195,"855 20TH ST NE/H St",141526,"20200-080-3005-0707-000","Carver Langston",5
-76.9681976111969,38.926635816517,"2846 VISTA ST NE",141536,"28996-285-3001-0317-000","Langdon",5
-76.9762893094366,38.929574840639,"3102 20TH ST NE/Rhode Island Ave",141659,"20200-305-3001-0142-000","Woodridge",5
-76.9729256637347,38.92456653692,"2226 EVARTS ST NE",141675,"23393-220-3001-0356-000","Langdon",5
-76.9762919320962,38.9298230370158,"3100 blk 20TH ST NE/Rhode Island Ave",141703,"20200-305-3001-0248-000","Woodridge",5
-77.0297172456689,38.911638201796,"1604 13TH ST NW",141806,"10130-160-3001-0184-000","Logan Circle",2
-77.0286750663208,38.9833328026186,"OPP 7703 12TH ST NW",141815,"10120-770-3001-0048-000","Shepherd Park",4
-77.0175077823356,38.951164859446,"5005 4TH ST NW",141845,"10040-500-3005-0027-000","Petworth",4
-77.0213664331794,38.9707884206637,"6615 6TH ST NW",141848,"10060-665-3005-0312-000","Takoma",4
-77.0116700113105,38.9568973473589,"5510 1ST ST NW",141869,"10010-550-3001-0110-000","Manor Park",4
-77.0155300618576,38.9435763636059,"4310 3RD ST NW",141871,"10030-430-3001-0122-000","Petworth",4
-77.0198463324661,38.9718947264043,"6705 5TH ST NW",141875,"10050-670-3005-0223-000","Takoma",4
-77.0215228385385,38.9409867834757,"4105 7TH ST NW",141877,"10070-410-3005-0025-000","Petworth",4
-77.0218160694285,38.9448602370721,"0 7TH ST NW",141878,"10070-440-3001-0267-000","Petworth",4
-77.0333557352067,38.9514439016579,"5013 14TH ST NW",141889,"10140-500-3005-0231-000","16th Street Heights",4
-77.0334767906159,38.9836753458808,"7710 14TH ST NW",141890,"10140-770-3001-0164-000","Shepherd Park",4
-77.0329351894328,38.9869249916352,"0 14TH ST NW",141891,"10140-790-3001-0180-000","Shepherd Park",4
-77.0344669688314,38.9478577510163,"4715 15TH ST NW",141893,"10150-470-3005-0240-000","16th Street Heights",4
-77.0296174472206,38.9697913542826,"6521 13TH ST NW",141902,"10130-650-3005-0293-000","Brightwood",4
-77.0238897128058,38.9014102782367,"0 9TH ST NW",141916,"10090-090-3005-0195-000","Downtown",2
-77.0333563438191,38.9510515232385,"5011 14TH ST NW",141923,"10140-500-3005-0088-000","16th Street Heights",4
-77.0330190676014,38.9868749953354,"0 14TH ST NW",141924,"10140-790-3001-0150-000","Shepherd Park",4
-77.0213667725329,38.9706184626494,"6615 6TH ST NW",141949,"10060-665-3005-0250-000","Takoma",4
-77.0487177802152,38.9124917687571,"1619 22ND ST NW",141953,"10220-163-3005-0358-000","Sheridan-Kalorama",2
-77.0296187201679,38.9700074667133,"6603 13TH ST NW",141956,"10130-660-3005-0027-000","Brightwood",4
-77.0120801499002,38.9183195706318,"2105 1ST ST NW",141959,"10010-210-3005-0073-000","Bloomingdale",5
-77.0328513115159,38.9869749881625,"0 14TH ST NW",141980,"10140-790-3001-0210-000","Shepherd Park",4
-77.0800746132352,38.9532809020326,"4040 ELLICOTT ST NW",141995,"13276-400-3001-0145-000","Tenleytown",3
-77.0705191166401,38.9703232363604,"6107 BROAD BRANCH RD NW",142007,"11781-610-3005-0222-000","Chevy Chase",4
-77.0148959627759,38.950058881587,"224 EMERSON ST NW",142024,"13347-020-3001-0235-000","Petworth",4
-77.0256794792247,38.9461157549972,"918 BUCHANAN ST NW",142033,"11878-090-3001-0115-000","Petworth",4
-77.0258059606341,38.94611189437,"918 BUCHANAN ST NW",142034,"11878-090-3001-0151-000","Petworth",4
-77.0709418935921,38.9709124419613,"6123 BROAD BRANCH RD NW",142035,"11781-615-3005-0145-000","Chevy Chase",4
-77.0297494544643,38.9814710349132,"7532 13TH ST NW",142060,"10130-755-3001-0078-000","Shepherd Park",4
-77.021470525446,38.974201007202,"6914 6TH ST NW",142071,"10060-690-3001-0213-000","Takoma",4
-77.0334767230781,38.9836204318133,"7708 14TH ST NW",142085,"10140-770-3001-0144-000","Shepherd Park",4
-77.0328068225651,38.9868978595261,"7901 14TH ST NW",142087,"10140-790-3005-0203-000","Shepherd Park",4
-77.0199496438689,38.970482974841,"6616 5TH ST NW",142101,"10050-660-3001-0201-000","Takoma",4
-77.0213663664343,38.9705498190714,"6615 6TH ST NW",142102,"10060-665-3005-0225-000","Takoma",4
-77.033019312761,38.9867712025212,"7901 14TH ST NW",142117,"10140-790-3005-0127-000","Shepherd Park",4
-77.043383483952,38.9058187484012,"1201 19TH ST NW",142122,"10190-120-3005-0056-000","Dupont Circle",2
-77.0330948009817,38.9867262064332,"7901 14TH ST NW",142164,"10140-790-3005-0100-000","Shepherd Park",4
-77.0149578570112,38.9617011595658,"5906 2ND PL NW",142178,"10023-590-3001-0137-000","Manor Park",4
-77.0213662744966,38.9708515700363,"6615 6TH ST NW",142197,"10060-665-3005-0335-000","Takoma",4
-77.033210524616,38.9866611429978,"7901 14TH ST NW",142212,"10140-790-3005-0060-000","Shepherd Park",4
-77.0218207716977,38.94495626884,"0 7TH ST NW",142235,"10070-440-3001-0302-000","Petworth",4
-77.0387604768199,38.9464903507898,"4601 17TH ST NW",142249,"10170-460-3005-0127-000","Crestwood",4
-77.0387627620966,38.9457205517515,"4507 17TH ST NW",142281,"10170-450-3005-0235-000","Crestwood",4
-77.0746604228169,38.9452334771437,"0 38TH ST NW",142317,"10380-430-3001-0162-000","North Cleveland Park",3
-77.0297376691379,38.9856072217309,"7912 13TH ST NW",142318,"10130-790-3001-0100-000","Shepherd Park",4
-77.0198466252528,38.9718123550309,"6705 5TH ST NW",142325,"10050-670-3005-0193-000","Takoma",4
-77.0333321062472,38.9839260862902,"7721 14TH ST NW",142335,"10140-770-3005-0255-000","Shepherd Park",4
-77.0329494148897,38.9868128658213,"7901 14TH ST NW",142336,"10140-790-3005-0152-000","Shepherd Park",4
-77.0335327348253,38.9021257705568,"0 15TH ST NW",142337,"10150-090-3005-0286-000","Downtown",2
-77.0296177705691,38.9696595626171,"6517 13TH ST NW",142344,"10130-650-3005-0245-000","Brightwood",4
-77.0326340045076,38.9488531760042,"OPP 4808 14TH ST NW",142363,"10140-480-3005-0211-000","16th Street Heights",4
-77.034467094789,38.947693007253,"4713 15TH ST NW",142366,"10150-470-3005-0180-000","16th Street Heights",4
-77.0158073855563,38.9515338909782,"5011 3RD ST NW",142382,"10030-500-3005-0142-000","Petworth",4
-77.0334765415018,38.9834721638279,"7704 14TH ST NW",142399,"10140-770-3001-0090-000","Shepherd Park",4
-77.021366102321,38.9709202137159,"6617 6TH ST NW",142419,"10060-665-3005-0360-000","Takoma",4
-77.0505841828914,38.911687223109,"1607 23RD ST NW",142457,"10230-160-3005-0226-000","Sheridan-Kalorama",2
-77.0260593059425,38.9182902520654,"2102 10TH ST NW",142476,"10100-210-3001-0062-000","U Street",1
-77.0297383460915,38.9854699378382,"7910 13TH ST NW",142496,"10130-790-3001-0050-000","Shepherd Park",4
-77.0653178552776,38.9316157402172,"3100 33RD PL NW",142574,"10333-310-3001-0145-000","Cleveland Park",3
-77.0746615163816,38.9449323053145,"0 38TH ST NW",142585,"10380-430-3001-0052-000","North Cleveland Park",3
-77.0807422217675,38.9236866035193,"4101 DAVIS PL NW",142599,"12775-410-3005-0065-000","Glover Park",3
-77.0125370823996,38.9201925909359,"100 blk ADAMS ST NW/1st St",142612,"10903-010-3001-0109-000","Bloomingdale",5
-77.0263503116998,38.9460940552907,"900 blk BUCHANAN ST NW",142628,"11878-090-3001-0306-000","Petworth",4
-77.071090124256,38.9711119567017,"6125 BROAD BRANCH RD NW",142630,"11781-615-3005-0229-000","Chevy Chase",4
-77.0746611045372,38.945310593126,"0 38TH ST NW",142656,"10380-430-3001-0190-000","North Cleveland Park",3
-77.0371205769523,38.9472708550937,"1602 CRITTENDEN ST NW",142663,"12652-165-3001-0203-000","Crestwood",4
-77.0301944958018,38.9489696437417,"1304 DELAFIELD PL NW",142714,"12853-130-3001-0140-000","16th Street Heights",4
-77.0303667771458,38.9489680929304,"1304 DELAFIELD PL NW",142715,"12853-130-3001-0189-000","16th Street Heights",4
-77.0185556175455,38.9202715894361,"400 BLK BRYANT ST NW",142723,"11872-040-3001-0153-000","Howard University",1
-77.0705634811047,38.9703855763285,"6109 BROAD BRANCH RD NW",142725,"11781-610-3005-0248-000","Chevy Chase",4
-77.0678702166462,38.9143948321642,"1717 34TH ST NW",142731,"10340-170-3005-0253-000","West Village Georgetown",2
-77.0709860095414,38.9709718214445,"6123 BROAD BRANCH RD NW",142766,"11781-615-3005-0170-000","Chevy Chase",4
-77.0798869589885,38.9532796790266,"4004 ELLICOTT ST NW",142816,"13276-400-3001-0092-000","Tenleytown",3
-77.0799867172252,38.9532797065207,"4040 ELLICOTT ST NW",142817,"13276-400-3001-0120-000","Tenleytown",3
-77.0532678260775,38.9504741340984,"2723 BRANDYWINE ST NW",142832,"11748-270-3005-0088-000","Forest Hills",3
-77.0226849938489,38.9498196480014,"712 EMERSON ST NW",142867,"13347-070-3001-0193-000","Petworth",4
-77.0182884789939,38.9463318460253,"442 BUCHANAN ST NW",142872,"11878-040-3001-0272-000","Petworth",4
-77.0704728592328,38.9702584916661,"6107 BROAD BRANCH RD NW",142874,"11781-610-3005-0195-000","Chevy Chase",4
-77.0181431933399,38.9500523477853,"413 EMERSON ST NW",142877,"13347-040-3005-0180-000","Petworth",4
-77.0254833397633,38.9462041762431,"901 BUCHANAN ST NW",142885,"11878-090-3005-0058-000","Petworth",4
-77.0710914049214,38.9709494968278,"6126 BROAD BRANCH RD NW",142887,"11781-615-3001-0178-000","Chevy Chase",3
-77.0663277658148,38.9328507288623,"3201 34TH ST NW",142898,"10340-320-3005-0109-000","Cleveland Park",3
-77.0472624233753,38.9147912523225,"2122 BANCROFT PL NW",142903,"11267-210-3001-0286-000","Sheridan-Kalorama",2
-77.0940575506102,38.9533763286873,"4727 ELLICOTT ST NW",142932,"13276-470-3005-0410-000","American University Park",3
-77.0703546448429,38.9700930302584,"6105 BROAD BRANCH RD NW",142942,"11781-610-3005-0126-000","Chevy Chase",4
-77.0664632153381,38.9747855752014,"6418 33RD ST NW",142956,"10330-640-3001-0278-000","Chevy Chase",4
-77.0664336415482,38.9742544287173,"6424 33RD ST NW",142958,"10330-640-3001-0085-000","Chevy Chase",4
-77.0664336826729,38.9741995144912,"6424 33RD ST NW",142959,"10330-640-3001-0065-000","Chevy Chase",4
-77.066434123994,38.973682634061,"6312 33RD ST NW",142963,"10330-630-3001-0305-000","Chevy Chase",4
-77.0318794207047,38.9579826335869,"5620 COLORADO AVE NW",142966,"12450-560-3001-0289-000","16th Street Heights",4
-77.0181584903727,38.9463359553311,"416 BUCHANAN ST NW",142983,"11878-040-3001-0235-000","Petworth",4
-77.0664341662263,38.9736277204044,"6312 33RD ST NW",142991,"10330-630-3001-0285-000","Chevy Chase",4
-77.0664342510598,38.973517892801,"6310 33RD ST NW",142997,"10330-630-3001-0245-000","Chevy Chase",4
-77.077125756203,38.9346862335802,"3412 39TH ST NW",142998,"10390-330-3001-0433-000","McLean Gardens",3
-77.0664343145924,38.9734355220249,"6308 33RD ST NW",143002,"10330-630-3001-0215-000","Chevy Chase",4
-77.0207074420365,38.9451900670174,"618 ALLISON ST NW",143027,"10988-060-3001-0040-000","Petworth",4
-77.0664343568244,38.9733806083656,"6308 33RD ST NW",143032,"10330-630-3001-0195-000","Chevy Chase",4
-77.0664344098913,38.9733119661463,"6306 33RD ST NW",143040,"10330-630-3001-0170-000","Chevy Chase",4
-77.066434600488,38.97306485438,"6302 33RD ST NW",143044,"10330-630-3001-0080-000","Chevy Chase",4
-77.066313426996,38.9257290936116,"0 34TH ST NW",143047,"10340-270-3005-0510-000","Woodland-Normanstone Terrace",3
-77.0210202889586,38.9451801046567,"620 ALLISON ST NW",143080,"10988-060-3001-0129-000","Petworth",4
-77.0204542777084,38.9736772788654,"519 BUTTERNUT ST NW",143087,"11963-050-3005-0158-000","Takoma",4
-77.0177586592701,38.9463323099609,"408 BUCHANAN ST NW",143146,"11878-040-3001-0121-000","Petworth",4
-77.0711342404525,38.9711713361265,"6127 BROAD BRANCH RD NW",143147,"11781-615-3005-0254-000","Chevy Chase",4
-77.0699093177268,38.9468201456676,"4400 36TH ST NW",143154,"10360-440-3001-0194-000","North Cleveland Park",3
-77.0638220614883,38.9703815325333,"6107 32ND ST NW",143161,"10320-610-3005-0215-000","Chevy Chase",4
-77.0643071031441,38.9140648880459,"0 32ND ST NW",143167,"10320-170-3001-0152-000","East Village Georgetown",2
-77.0587284155379,38.9737464502012,"6357 31ST ST NW",143174,"10310-630-3005-0476-000","Barnaby Woods",4
-77.0663135357812,38.9256603573274,"0 34TH ST NW",143176,"10340-270-3005-0485-000","Woodland-Normanstone Terrace",3
-77.0706078800589,38.9704479871711,"6109 BROAD BRANCH RD NW",143203,"11781-610-3005-0274-000","Chevy Chase",4
-77.0953642903385,38.947149514427,"4817 ALTON PL NW",143207,"11007-480-3005-0290-000","American University Park",3
-77.0771259852614,38.9337890279933,"3400 39TH ST NW",143211,"10390-330-3001-0106-000","Cathedral Heights",3
-77.0243268717769,38.9472226064464,"818 CRITTENDEN ST NW",143241,"12652-080-3001-0206-000","Petworth",4
-77.0343706888427,38.9813141694576,"1560 HEMLOCK ST NW",143257,"14420-140-3001-0272-000","Shepherd Park",4
-77.0323858336798,38.9813994016815,"1333 HEMLOCK ST NW",143260,"14420-137-3005-0470-000","Shepherd Park",4
-77.0355244440894,38.9813150555763,"1560 HEMLOCK ST NW",143265,"14420-140-3001-0600-000","Shepherd Park",4
-77.035208041245,38.9813145020878,"1560 HEMLOCK ST NW",143274,"14420-140-3001-0510-000","Shepherd Park",4
-77.0096988037468,38.8976403683691,"UNIT BLOCK MASSACHUSETTS AVE NW",143275,"15960-000-3001-0187-000","Downtown",6
-77.0108547828846,38.9263498782937,"UNIT BLK MICHIGAN AVE NW",143276,"16058-000-3001-0527-000","Washington Hospital Center",5
-77.020543241075,38.954252029364,"618 INGRAHAM ST NW",143298,"14842-050-3001-0215-000","Petworth",4
-77.0159591576027,38.9500271872183,"302  EMERSON ST NW",143305,"13347-030-3001-0050-000","Petworth",4
-77.0351790857971,38.9508652082467,"1501 Farragut ST NW",143308,"13497-150-3005-0030-000","16th Street Heights",4
-77.0801164144191,38.9621263899499,"3939 LEGATION ST NW",143317,"15492-390-3005-0844-000","Chevy Chase",3
-77.0740438349554,38.9640474506782,"3700 BLK MORRISON ST NW",143357,"16214-370-3005-0730-000","Chevy Chase",3
-77.017312343415,38.951055248486,"338 FARRAGUT ST NW",143370,"13497-030-3001-0420-000","Petworth",4
-77.0171963898177,38.9510587841614,"338 FARRAGUT ST NW",143371,"13497-030-3001-0387-000","Petworth",4
-77.0170018199444,38.9510621446754,"328 FARRAGUT ST NW",143373,"13497-030-3001-0332-000","Petworth",4
-77.0325207313711,38.9562807618321,"1343 KENNEDY ST NW",143381,"15206-130-3005-0803-000","16th Street Heights",4
-77.0377497901507,38.9578858421269,"1614 LONGFELLOW ST NW",143431,"15681-160-3001-0430-000","16th Street Heights",4
-77.0359431170424,38.9786516463309,"1500 FLORAL ST NW",143447,"13646-150-3001-0175-000","Shepherd Park",4
-77.0358028266054,38.9786514256032,"1500 FLORAL ST NW",143448,"13646-150-3001-0135-000","Shepherd Park",4
-77.0113832390789,38.9262798340318,"UNIT BLK MICHIGAN AVE NW",143455,"16058-000-3001-0679-000","Washington Hospital Center",5
-77.0631979385262,38.9623692747295,"3116 LEGATION ST NW",143461,"15492-310-3001-0158-000","Chevy Chase",4
-77.0340819046387,38.9592445923543,"1418 MONTAGUE ST NW",143466,"16149-140-3001-0186-000","16th Street Heights",4
-77.0352795309652,38.9787394227619,"1435 FLORAL ST NW",143477,"13646-140-3005-0530-000","Shepherd Park",4
-77.0351740812709,38.978739638149,"1435 FLORAL ST NW",143479,"13646-140-3005-0500-000","Shepherd Park",4
-77.0352959864409,38.9813146888938,"1560 HEMLOCK ST NW",143503,"14420-140-3001-0535-000","Shepherd Park",4
-77.0376309026659,38.9578381963298,"1614 LONGFELLOW ST NW",143505,"15681-160-3001-0392-000","16th Street Heights",4
-77.0324574331445,38.9562807794226,"1341 KENNEDY ST NW",143545,"15206-130-3005-0785-000","16th Street Heights",4
-77.0354496587806,38.9873068714118,"1451 LEEGATE RD NW",143547,"15473-140-3005-0641-000","Shepherd Park",4
-77.0631182974475,38.9624043502096,"3116 LEGATION ST NW",143574,"15492-310-3001-0132-000","Chevy Chase",4
-77.035357590202,38.9872666967215,"1449 LEEGATE RD NW",143575,"15473-140-3005-0611-000","Shepherd Park",4
-77.0125492780758,38.9262114872103,"100 MICHIGAN AVE NW",143628,"16058-010-3001-0116-000","Washington Hospital Center",1
-77.0336030856111,38.9865734356069,"1456 LEEGATE RD NW",143643,"15473-140-3001-0052-000","Shepherd Park",4
-77.0763699757654,38.9639649225996,"3820 MORRISON ST NW",143647,"16214-380-3001-0375-000","Chevy Chase",3
-77.0313130224264,38.9479436692306,"4701 IOWA AVE NW",143656,"14855-470-3005-0259-000","16th Street Heights",4
-77.0201082634968,38.9543480648209,"500 blk INGRAHAM ST NW",143669,"14842-050-3005-0090-000","Petworth",4
-77.0344586324853,38.9813142052673,"1560 HEMLOCK ST NW",143673,"14420-140-3001-0297-000","Shepherd Park",4
-77.0211904478123,38.9543144104702,"631 INGRAHAM ST NW",143675,"14842-050-3005-0398-000","Petworth",4
-77.0336201325396,38.9573359844015,"1401 LONGFELLOW ST NW",143694,"15681-140-3005-0054-000","16th Street Heights",4
-77.0115018509445,38.9262634651143,"UNIT BLOCK MICHIGAN AVE NW",143696,"16058-000-3001-0712-000","Washington Hospital Center",5
